rank,side,term,tfidf
177,right,press_release,0.0148310272517
178,right,sharia_law,0.0148044864012
179,right,jesus_christ,0.0147779455507
180,right,black_lives_matter_movement,0.0147248638497
181,right,abc_news,0.0147142475096
182,right,state_hillary_clinton,0.014682398489
183,right,american_flag,0.0146558576385
184,right,obama_administrations,0.0146452412983
185,right,sen_ted_cruz,0.0146346249581
186,right,thursday_night,0.0146133922777
187,right,al_qaeda,0.0144913043655
188,right,gender_identity,0.0144700716851
189,right,p_500,0.0144329144944
190,right,republican_voters,0.0143745246233
191,right,religious_freedom,0.014300210242
192,right,every_year,0.014300210242
193,right,liberal_media,0.0142949020719
194,right,secret_service,0.0142418203709
195,right,running_mate,0.0141993550101
196,right,bottom_line,0.0141515814792
197,right,pretty_much,0.0141250406288
198,right,dont_care,0.0140082608866
199,right,human_beings,0.0139923363763
200,right,islamic_state_group,0.0139657955258
201,right,gop_nominee,0.0138490157837
202,right,capitol_hill,0.0137110033612
203,right,someone_else,0.0136844625107
204,right,gun_violence,0.01364730532
205,right,prime_minister,0.0136419971499
206,right,monday_night,0.0136207644695
207,right,republican_national_committee,0.0136101481293
208,right,four_years,0.0135517582583
209,right,democratic_presidential_candidate,0.0135305255779
210,right,im_sure,0.0135199092377
211,right,oval_office,0.0134933683872
212,right,huffington_post,0.0134774438769
213,right,nbc_news,0.0134774438769
214,right,public_schools,0.0133500477946
215,right,anyone_else,0.013265117073
216,right,washington_free_beacon,0.0132279598823
217,right,human_life,0.013212035372
218,right,unborn_babies,0.0131483373309
219,right,us_supreme_court,0.0131324128206
220,right,weve_got,0.0131058719701
221,right,take_care,0.0130793311196
222,right,presidential_race,0.0130740229495
223,right,presidential_candidates,0.0130262494186
224,right,scott_walker,0.0130209412485
225,right,1_million,0.0129784758878
226,right,medical_progress,0.0129731677177
227,right,five_years,0.0129466268672
228,right,elected_president,0.0129466268672
229,right,first_lady,0.0129307023569
230,right,inspector_general,0.0129253941868
231,right,terror_attacks,0.0129200860167
232,right,ever_since,0.0128245389549
233,right,presidential_election,0.0127608409138
234,right,catholic_church,0.0126971428726
235,right,election_day,0.0126971428726
236,right,new_york_post,0.012665293852
237,right,privacy_policy,0.0126334448314
238,right,sounds_like,0.0126175203211
239,right,unborn_child,0.0126175203211
240,right,facebook_post,0.012606903981
241,right,40_percent,0.0125803631305
242,right,image_credit,0.0125378977697
243,right,three_times,0.0125325895996
244,right,little_girl,0.0125113569192
245,right,wednesday_night,0.0125060487491
246,right,mike_pence,0.0124901242388
247,right,president_barack_obamas,0.0124688915584
248,right,young_man,0.0123680363266
249,right,nuclear_weapons,0.0123468036462
250,right,told_cnn,0.0122884137751
251,right,black_community,0.0121981748835
252,right,told_fox_news,0.0121981748835
253,right,terror_attack,0.0121610176928
254,right,affordable_care_act,0.0121450931825
255,right,republican_nomination,0.0121344768423
256,right,abortion_clinics,0.0121291686722
257,right,religious_beliefs,0.012065470631
258,right,republican_candidates,0.0120389297805
259,right,50_percent,0.0119911562497
260,right,american_citizens,0.0119858480796
261,right,democratic_national_convention,0.011953999059
262,right,latest_video_at_videofoxnewscom,0.0119274582085
263,right,share_your_thoughts,0.0118690683374
264,right,taking_place,0.0118531438271
265,right,talking_points,0.0118425274869
266,right,state_john_kerry,0.0118319111468
267,right,democratic_national_committee,0.0117151314046
268,right,las_vegas,0.0117098232345
269,right,background_checks,0.0116938987242
270,right,sarah_palin,0.0115505781316
271,right,big_deal,0.0115452699615
272,right,unborn_children,0.0114921882605
273,right,next_day,0.0114709555801
274,right,everyone_else,0.0114444147297
275,right,much_better,0.0114284902194
276,right,national_security_issues,0.0113913330287
277,right,school_district,0.0113488676679
278,right,comments_section,0.0113117104772
279,right,much_less,0.0112904777968
280,right,republican_primary,0.0112851696267
281,right,nt_even,0.0112480124361
282,right,weve_seen,0.011189622565
283,right,trump_supporter,0.0111683898846
284,right,even_worse,0.011136540864
285,right,three_years,0.0111206163537
286,right,federal_judge,0.0111153081836
287,right,abortion_industry,0.0110993836733
288,right,eight_years,0.0110993836733
289,right,tax_returns,0.0110887673331
290,right,doesnt_mean,0.0110622264827
291,right,several_times,0.011025069292
292,right,10_percent,0.0109879121013
293,right,get_rid,0.010971987591
294,right,gun_owners,0.0108923650395
295,right,air_force,0.0107596607871
296,right,constitutional_rights,0.0107384281067
297,right,west_virginia,0.0107278117665
298,right,year_ago,0.0106959627459
299,right,status_quo,0.0105579503234
300,right,20_percent,0.0105420258131
301,right,bill_clintons,0.010536717643
302,right,past_year,0.0104995604523
303,right,illegal_alien,0.0104942522822
304,right,got_ta,0.0104624032617
305,right,police_chief,0.0104570950916
306,right,20_years,0.0104464787514
307,right,federal_reserve,0.0103456235195
308,right,san_diego,0.0103350071793
309,right,whole_thing,0.0103243908391
310,right,friday_night,0.0102235356073
311,right,republican_establishment,0.0102182274372
312,right,st_louis,0.0101863784166
313,right,daily_beast,0.0101810702465
314,right,john_mccain,0.0101810702465
315,right,looked_like,0.0101598375661
316,right,islamic_terrorism,0.0101598375661
317,right,goldman_sachs,0.0101332967156
318,right,birth_control,0.0101120640352
319,right,joe_biden,0.0101014476951
320,right,executive_order,0.010096139525
321,right,great_deal,0.0100802150147
322,right,saturday_night,0.0100324414838
323,right,two_weeks,0.0100271333137
324,right,federal_court,0.0100165169735
325,right,abortion_clinic,0.0100005924632
326,right,town_hall,0.00998466795291
327,right,cbs_news,0.00997935978282
328,right,news_conference,0.00997935978282
329,right,super_pac,0.00996874344262
330,right,gop_establishment,0.00996343527252
331,right,100_percent,0.00994751076223
332,right,huma_abedin,0.00994751076223
333,right,democratic_nominee,0.00991566174165
334,right,rand_paul,0.00991035357155
335,right,open_borders,0.00987850455097
336,right,stock_market,0.00987850455097
337,right,lives_matter,0.00987850455097
338,right,twitter_account,0.00984665553038
339,right,bear_arms,0.0098148065098
340,right,texas_senator,0.00980419016961
341,right,new_mexico,0.00979888199951
342,right,young_men,0.00979357382941
343,right,youve_got,0.00978826565931
344,right,sunday_night,0.00978826565931
345,right,republican_presidential_nominee_donald,0.00977764931912
346,right,illegal_immigrant,0.00977764931912
347,right,several_years,0.00976172480883
348,right,something_else,0.00974049212844
349,right,thus_far,0.00970333493776
350,right,washington_times,0.00966617774708
351,right,fetal_tissue,0.00963432872649
352,right,terrorist_group,0.0096290205564
353,right,united_kingdom,0.00959717153581
354,right,house_speaker_paul_ryan,0.00959717153581
355,right,dr_ben_carson,0.00956532251523
356,right,hate_crime,0.00954939800494
357,right,nt_get,0.00951224081426
358,right,usa_today,0.00949631630397
359,right,10_years,0.00948039179367
360,right,mass_shooting,0.0094220019226
361,right,parking_lot,0.00941669375251
362,right,long_ago,0.00933176303095
363,right,six_months,0.00927337315988
364,right,barack_obamas,0.0092415241393
365,right,bad_news,0.00917782609813
366,right,health_insurance,0.00916720975794
367,right,every_single,0.00913005256726
368,right,donald_j_trump,0.00912474439716
369,right,sen_bernie_sanders,0.00912474439716
370,right,mike_huckabee,0.00912474439716
371,right,democratic_presidential_nominee,0.00911412805696
372,right,election_cycle,0.00908758720648
373,right,dont_understand,0.0090451218457
374,right,rush_limbaugh,0.00902919733541
375,right,federal_funding,0.00902388916531
376,right,email_scandal,0.00900796465502
377,right,attorney_general_loretta_lynch,0.00900796465502
378,right,death_penalty,0.00900265648492
379,right,poll_numbers,0.00897611563444
380,right,michelle_obama,0.00897611563444
381,right,anything_else,0.00896019112414
382,right,ohio_gov,0.00895488295405
383,right,gop_nomination,0.00894426661385
384,right,two_years_ago,0.00892303393346
385,right,free_beacon,0.00887526040259
386,right,recent_weeks,0.00883810321191
387,right,young_woman,0.00883810321191
388,right,take_action,0.00883279504181
389,right,real_estate,0.00882748687171
390,right,common_core,0.00879563785113
391,right,loved_ones,0.00879032968103
392,right,25_percent,0.00877971334084
393,right,american_dream,0.00877971334084
394,right,told_wnd,0.00876378883055
395,right,social_justice,0.00875848066045
396,right,texas_sen_ted_cruz,0.00874786432026
397,right,super_tuesday,0.00874255615016
398,right,social_security,0.00874255615016
399,right,weeks_ago,0.0086629335987
400,right,sexual_orientation,0.0086576254286
401,right,new_york_daily_news,0.0086576254286
402,right,three_days,0.00864170091831
403,right,mass_shootings,0.00859923555753
404,right,per_year,0.00853022934627
405,right,reprinted_with_permission,0.00852492117617
406,right,gun_rights,0.00850899666588
407,right,30_percent,0.00849838032568
408,right,southern_border,0.00849307215559
409,right,doesnt_matter,0.00848245581539
410,right,tim_kaine,0.0084771476453
411,right,nt_like,0.00843999045462
412,right,sanctuary_cities,0.00842937411442
413,right,glenn_beck,0.00842406594432
414,right,grand_jury,0.00838690875364
415,right,economic_growth,0.00836036790316
416,right,public_health,0.00835505973306
417,right,2016_election,0.00833382705267
418,right,omar_mateen,0.00830197803209
419,right,making_sure,0.0082701290115
420,right,least_two,0.00826482084141
421,right,john_kerry,0.00826482084141
422,right,paris_attacks,0.00824889633111
423,right,assisted_suicide,0.00824358816102
424,right,donald_trump_said,0.00822235548063
425,right,iraq_war,0.00821704731053
426,right,sunday_morning,0.00819050646004
427,right,gop_candidates,0.00819050646004
428,right,constitutional_right,0.00818519828995
429,right,contested_convention,0.00816927377966
430,right,baton_rouge,0.00816396560956
431,right,white_privilege,0.00815865743946
432,right,los_angeles_times,0.00812680841888
433,right,elected_officials,0.00811088390859
434,right,asylum_seekers,0.00810026756839
435,right,roe_v_wade,0.00810026756839
436,right,move_forward,0.00810026756839
437,right,held_accountable,0.00809495939829
438,right,conservative_movement,0.0080843430581
439,right,next_month,0.00806311037771
440,right,sen_marco_rubio,0.00800472050664
441,right,breitbart_texas,0.00798348782625
442,right,defund_planned_parenthood,0.00797817965616
443,right,tuesday_morning,0.00793571429538
444,right,hate_speech,0.00791978978509
445,right,let_alone,0.00790917344489
446,right,terrorist_organization,0.00790386527479
447,right,tax_dollars,0.0078985571047
448,right,puerto_rico,0.0078985571047
449,right,cell_phone,0.0078879407645
450,right,public_safety,0.0078879407645
451,right,soviet_union,0.00787732442431
452,right,cold_war,0.00785609174392
453,right,gop_candidate,0.00779770187285
454,right,law_enforcement_officers,0.00778177736256
455,right,pro-life_movement,0.00776585285227
456,right,seven_years,0.00776585285227
457,right,months_ago,0.00776054468217
458,right,muslim_migrants,0.00774992834197
459,right,whats_going,0.00773400383168
460,right,mental_health,0.00773400383168
461,right,task_force,0.00773400383168
462,right,60_percent,0.00772869566158
463,right,rick_perry,0.00772869566158
464,right,terrorist_groups,0.00772338749149
465,right,border_security,0.0077021548111
466,right,marine_corps,0.007696846641
467,right,last_summer,0.00768092213071
468,right,friday_morning,0.00767561396061
469,right,going_forward,0.00766499762042
470,right,phone_call,0.00766499762042
471,right,vice_president_joe_biden,0.00765968945032
472,right,private_sector,0.00765438128022
473,right,look_forward,0.00765438128022
474,right,15_years,0.00764376494003
475,right,5_million,0.00763845676993
476,right,lgbt_community,0.00763314859983
477,right,christian_faith,0.00761191591945
478,right,past_week,0.00761191591945
479,right,first_ballot,0.00760660774935
480,right,monday_morning,0.00760660774935
481,right,15_percent,0.00760660774935
482,right,college_campuses,0.00759599140915
483,right,due_process,0.00758006689886
484,right,fbi_investigation,0.00757475872876
485,right,operation_rescue,0.00756945055867
486,right,taxpayer_dollars,0.00756414238857
487,right,10_million,0.00755883421847
488,right,media_outlets,0.00755352604838
489,right,video_shows,0.00754290970818
490,right,michael_brown,0.00754290970818
491,right,ever_seen,0.00753229336799
492,right,per_cent,0.0075163688577
493,right,african_americans,0.0075110606876
494,right,wasserman_schultz,0.00749513617731
495,right,weekly_standard,0.00748982800721
496,right,gop_primary,0.00748982800721
497,right,campaign_manager,0.00746859532682
498,right,30_years,0.00746328715672
499,right,armed_forces,0.00743674630624
500,right,nt_care,0.00743674630624
501,right,real_estate_mogul,0.00742612996604
502,right,opened_fire,0.00742612996604
503,right,doesnt_seem,0.00741551362585
504,right,sean_hannity,0.00740489728565
505,right,support_donald_trump,0.00739958911556
506,right,vladimir_putin,0.00738897277536
507,right,terror_group,0.00735712375478
508,right,come_forward,0.00732527473419
509,right,immigration_policy,0.00732527473419
510,right,come_together,0.0073199665641
511,right,state_departments,0.0073093502239
512,right,third_party,0.0073093502239
513,right,iran_nuclear_deal,0.00728811754351
514,right,newt_gingrich,0.00727750120332
515,right,makes_sense,0.00727750120332
516,right,background_check,0.00725096035283
517,right,wednesday_morning,0.00724565218274
518,right,american_politics,0.00724565218274
519,right,taxpayer_funding,0.00723503584254
520,right,public_opinion,0.00719787865186
521,right,gop_presidential_candidate,0.00718195414157
522,right,thursday_morning,0.00717664597147
523,right,radio_show,0.00717133780137
524,right,top_secret,0.00716072146118
525,right,100_million,0.00716072146118
526,right,three_months,0.00713948878079
527,right,muslim_immigration,0.0071235642705
528,right,executive_branch,0.0071235642705
529,right,second_amendment_rights,0.00710763976021
530,right,city_council,0.00707048256953
531,right,classified_material,0.00704924988914
532,right,dr_carson,0.00704394171904
533,right,sexual_abuse,0.00704394171904
534,right,15_million,0.00702801720875
535,right,muslim_refugees,0.00702801720875
536,right,passed_away,0.00701740086855
537,right,young_girls,0.00701209269846
538,right,nuclear_weapon,0.00701209269846
539,right,democratic_primary,0.00700678452836
540,right,mental_illness,0.00698555184797
541,right,recent_months,0.00697493550778
542,right,recent_interview,0.00697493550778
543,right,western_journalism,0.00694839465729
544,right,republican_convention,0.00694308648719
545,right,super_bowl,0.00691654563671
546,right,multiple_times,0.00689531295632
547,right,abortion_facility,0.00688469661612
548,right,5_percent,0.00687938844603
549,right,intelligence_community,0.00686877210583
550,right,gop_convention,0.00686877210583
551,right,gop_debate,0.00686346393573
552,right,take_advantage,0.00685815576564
553,right,put_together,0.00685284759554
554,right,45_percent,0.00685284759554
555,right,80_percent,0.00684753942544
556,right,baby_parts,0.00683161491515
557,right,theres_nothing,0.00678384138428
558,right,trump_tower,0.00676260870389
559,right,sanders_supporters,0.00675730053379
560,right,special_interests,0.00675730053379
561,right,mr_trumps,0.00675199236369
562,right,al_sharpton,0.0067413760235
563,right,mrs_clintons,0.0067413760235
564,right,1_billion,0.0067360678534
565,right,islamic_terrorists,0.0067307596833
566,right,college_students,0.0067307596833
567,right,undercover_videos,0.00672014334311
568,right,world_trade_center,0.00671483517301
569,right,food_stamps,0.00671483517301
570,right,90_percent,0.00670421883282
571,right,35_percent,0.00669891066272
572,right,president_george_w,0.00669360249262
573,right,fbi_agents,0.00668829432253
574,right,left_behind,0.00668829432253
575,right,less_likely,0.00667236981223
576,right,kim_davis,0.00667236981223
577,right,two_months,0.00666706164214
578,right,gun_laws,0.00665644530194
579,right,iowa_caucuses,0.00665113713184
580,right,2_million,0.00665113713184
581,right,determine_whether,0.00664582896175
582,right,really_happening,0.00662459628136
583,right,presidential_debate,0.00661928811126
584,right,new_orleans,0.00661397994116
585,right,follow_david,0.00660867177107
586,right,news_agency,0.00659805543087
587,right,billionaire_businessman,0.00657682275048
588,right,abortion_business,0.0065502819
589,right,video_posted,0.0065502819
590,right,islamic_law,0.00649720019902
591,right,second_place,0.00648658385883
592,right,abortion_facilities,0.00647596751864
593,right,muslim_community,0.00647065934854
594,right,almost_every,0.00646535117844
595,right,little_sisters,0.00646535117844
596,right,globalist_agenda,0.00646004300834
597,right,human_services,0.00646004300834
598,right,large_number,0.00643350215786
599,right,immigration_reform,0.00641757764757
600,right,first_amendment_rights,0.00638042045689
601,right,21st_century,0.00638042045689
602,right,free_trade,0.00638042045689
603,right,nuclear_program,0.00637511228679
604,right,trade_deals,0.00637511228679
605,right,founding_fathers,0.00637511228679
606,right,national_debt,0.00637511228679
607,right,told_breitbart_news,0.00636980411669
608,right,republican_leaders,0.00636980411669
609,right,voter_fraud,0.00636449594659
610,right,senate_majority_leader_mitch,0.00636449594659
611,right,federal_agencies,0.0063591877765
612,right,im_sorry,0.0063538796064
613,right,radical_islamic_terrorism,0.0063538796064
614,right,north_dakota,0.0063538796064
615,right,ive_seen,0.00633795509611
616,right,phone_calls,0.00633264692601
617,right,little_boy,0.00632733875591
618,right,melania_trump,0.00632733875591
619,right,white_men,0.00631141424562
620,right,high_court,0.00631141424562
621,right,much_worse,0.00630610607552
622,right,hillary_clintons_campaign,0.00629548973533
623,right,former_new_york,0.00627425705494
624,right,two_weeks_ago,0.00626894888484
625,right,email_server,0.00626894888484
626,right,never_mind,0.00624771620445
627,right,whole_lot,0.00623179169416
628,right,one_reason,0.00622648352407
629,right,womens_rights,0.00621586718387
630,right,go_ahead,0.00621586718387
631,right,recent_days,0.00619994267358
632,right,transgender_people,0.00619463450348
633,right,martin_omalley,0.00618401816329
634,right,us_district_court,0.00618401816329
635,right,thats_exactly,0.00617870999319
636,right,youtube_video,0.0061627854829
637,right,sexual_harassment,0.0061627854829
638,right,nt_believe,0.0061627854829
639,right,42_percent,0.0061574773128
640,right,democratic_nomination,0.0061521691427
641,right,previously_reported,0.0061521691427
642,right,70_percent,0.0061521691427
643,right,six_years,0.00614686097261
644,right,foreign_governments,0.00614155280251
645,right,senior_fellow,0.00614155280251
646,right,god_bless,0.00613624463241
647,right,title_ix,0.00612562829222
648,right,medical_care,0.00612562829222
649,right,wnd_reported,0.00612562829222
650,right,gary_johnson,0.00612032012212
651,right,double_standard,0.00611501195202
652,right,unborn_baby,0.00610439561183
653,right,president_bill_clinton,0.00609377927163
654,right,open_letter,0.00608316293144
655,right,corey_lewandowski,0.00608316293144
656,right,crooked_hillary,0.00608316293144
657,right,much_money,0.00607254659125
658,right,live_action,0.00607254659125
659,right,fox_news_channel,0.00606723842115
660,right,womens_health,0.00606193025105
661,right,news_stories,0.00605662208095
662,right,trumps_comments,0.00605662208095
663,right,osama_bin_laden,0.00604600574076
664,right,walk_away,0.00604069757066
665,right,african_american,0.00604069757066
666,right,north_america,0.00603538940056
667,right,dow_jones_industrial_average,0.00603008123047
668,right,days_ago,0.00601946489027
669,right,44_percent,0.00601946489027
670,right,rigged_election,0.00600884855008
671,right,criminal_investigation,0.00600884855008
672,right,caitlyn_jenner,0.00599823220988
673,right,nt_see,0.00599823220988
674,right,41_percent,0.00598761586969
675,right,ive_got,0.0059716913594
676,right,new_years_eve,0.00595576684911
677,right,west_bank,0.00595576684911
678,right,islamic_republic,0.00595576684911
679,right,hyde_amendment,0.00594515050891
680,right,george_soros,0.00593453416872
681,right,track_record,0.00592922599862
682,right,law_firm,0.00592922599862
683,right,conference_call,0.00592391782852
684,right,border_patrol,0.00591860965843
685,right,refugee_crisis,0.00591330148833
686,right,police_brutality,0.00590799331823
687,right,elementary_school,0.00589737697804
688,right,middle_eastern,0.00589206880794
689,right,400_million,0.00588676063784
690,right,bill_oreilly,0.00588676063784
691,right,zika_virus,0.00588676063784
692,right,natural_gas,0.00588145246774
693,right,nuclear_agreement,0.00587614429765
694,right,almost_certainly,0.00587083612755
695,right,pleaded_guilty,0.00587083612755
696,right,presumptive_nominee,0.00587083612755
697,right,immigration_laws,0.00587083612755
698,right,nancy_pelosi,0.00586552795745
699,right,39_percent,0.00586021978736
700,right,pregnant_women,0.00585491161726
701,right,daily_basis,0.00585491161726
702,right,shot_dead,0.00584960344716
703,right,nt_need,0.00583367893687
704,right,bobby_jindal,0.00582306259667
705,right,50_states,0.00581775442658
706,right,cheryl_mills,0.00580713808638
707,right,two_hours,0.00580182991629
708,right,south_korea,0.00579652174619
709,right,john_podesta,0.0057699808957
710,right,jazz_shaw,0.0057699808957
711,right,senate_democrats,0.00576467272561
712,right,small_businesses,0.00575936455551
713,right,black_lives,0.00575405638541
714,right,house_select_committee,0.00574874821531
715,right,former_first_lady,0.00573282370502
716,right,pretty_good,0.00572751553492
717,right,nearly_every,0.00572751553492
718,right,colin_kaepernick,0.00572751553492
719,right,john_boehner,0.00572220736483
720,right,conspiracy_theories,0.00571159102463
721,right,nt_mean,0.00571159102463
722,right,13_percent,0.00569035834424
723,right,registered_voters,0.00567974200405
724,right,republican_presidential_nominee,0.00566912566385
725,right,veterans_affairs,0.00566912566385
726,right,chief_executive,0.00566381749376
727,right,everything_else,0.00565850932366
728,right,25_years,0.00565850932366
729,right,media_coverage,0.00564789298347
730,right,national_polls,0.00564789298347
731,right,silicon_valley,0.00564258481337
732,right,hillary_rodham_clinton,0.00564258481337
733,right,law_enforcement_officials,0.00563727664327
734,right,abortion_giant,0.00563727664327
735,right,ht_breitbart,0.00563263813398
736,right,news_network,0.00562666030308
737,right,last_weeks,0.00562666030308
738,right,whats_happening,0.00562135213298
739,right,violent_crime,0.00562135213298
740,right,four_times,0.00561604396288
741,right,criminal_charges,0.00561604396288
742,right,southern_california,0.00561604396288
743,right,large_numbers,0.00560011945259
744,right,feels_like,0.00559481128249
745,right,four_years_ago,0.00559481128249
746,right,12_percent,0.0055788867722
747,right,behind_bars,0.0055735786021
748,right,heritage_foundation,0.00556296226191
749,right,moving_forward,0.00555765409181
750,right,harry_reid,0.00554703775162
751,right,morning_joe,0.00554172958152
752,right,three_weeks,0.00554172958152
753,right,young_girl,0.00553111324133
754,right,thank_god,0.00552580507123
755,right,locker_room,0.00552580507123
756,right,20_weeks,0.00551518873103
757,right,bad_guys,0.00551518873103
758,right,russian_president_vladimir,0.00551518873103
759,right,paying_attention,0.00548864788055
760,right,38_percent,0.00548333971045
761,right,race_relations,0.00547803154035
762,right,recently_released,0.00547272337026
763,right,24_hours,0.00546741520016
764,right,medical_center,0.00546210703006
765,right,1_percent,0.00545679885997
766,right,pamela_geller,0.00545149068987
767,right,loretta_lynch,0.00543025800948
768,right,nt_matter,0.00543025800948
