rank,side,term,tfidf
275,left,less_likely,0.0155819379377
276,left,federal_law,0.0154541473039
277,left,super_pac,0.0154456279284
278,left,take_action,0.0153945116749
279,left,common_sense,0.0153093179191
280,left,talking_points,0.0153007985435
281,left,whole_thing,0.0152411629144
282,left,usa_today,0.0151815272853
283,left,conspiracy_theories,0.0151730079098
284,left,making_sure,0.0151559691586
285,left,photo_credit_getty,0.0151133722807
286,left,greenhouse_gas_emissions,0.0151048529051
287,left,lgbt_rights,0.0150963335295
288,left,30_years,0.015087814154
289,left,hate_crime,0.0150707754028
290,left,sexual_harassment,0.0150707754028
291,left,final_form,0.0149089072668
292,left,big_deal,0.0148918685156
293,left,city_council,0.0148492716377
294,left,solitary_confinement,0.0148407522621
295,left,rush_transcript,0.0148322328865
296,left,let_alone,0.0148066747598
297,left,social_justice,0.0148066747598
298,left,clinton_foundation,0.0147470391307
299,left,move_forward,0.0147470391307
300,left,copy_may,0.0147385197551
301,left,carbon_emissions,0.014721481004
302,left,makes_sense,0.0147129616284
303,left,religious_liberty,0.0146959228772
304,left,fossil_fuel_industry,0.0146874035016
305,left,several_times,0.0146788841261
306,left,native_american,0.0146618453749
307,left,white_supremacists,0.014619248497
308,left,republican_voters,0.0145425741168
309,left,police_violence,0.0144658997365
310,left,mass_incarceration,0.0144233028586
311,left,elected_president,0.0143977447319
312,left,21st_century,0.0143466284784
313,left,nt_get,0.0143210703517
314,left,religious_beliefs,0.0143125509761
315,left,news_conference,0.0142699540982
316,left,clean_power_plan,0.0142017990935
317,left,something_else,0.0141677215912
318,left,democratic_primary,0.0140825278354
319,left,eight_years,0.0140569697087
320,left,income_inequality,0.0140569697087
321,left,every_single,0.0140569697087
322,left,whats_going,0.0140399309575
323,left,grand_jury,0.0140143728307
324,left,birth_certificate,0.0139291790749
325,left,sanders_supporters,0.0139121403238
326,left,economic_growth,0.0139036209482
327,left,loved_ones,0.0138610240703
328,left,gay_rights,0.0138610240703
329,left,carly_fiorina,0.0138184271924
330,left,executive_order,0.0137843496901
331,left,daily_beast,0.0137758303145
332,left,taking_place,0.0137417528122
333,left,young_men,0.0137332334366
334,left,years_later,0.0137161946854
335,left,new_yorker,0.0136991559343
336,left,come_together,0.0136991559343
337,left,abc_news,0.0136906365587
338,left,native_americans,0.0136650784319
339,left,political_correctness,0.0135798846761
340,left,r_b,0.0135543265494
341,left,south_africa,0.0134946909203
342,left,three_days,0.0134861715447
343,left,long_ago,0.0134776521691
344,left,year_ago,0.013460613418
345,left,kanye_west,0.0134435746668
346,left,san_diego,0.0134350552912
347,left,15_years,0.0134180165401
348,left,terrorist_attacks,0.0133839390378
349,left,2_million,0.013358380911
350,left,1_percent,0.0133243034087
351,left,sen_bernie_sanders,0.0133072646575
352,left,rand_paul,0.0132305902773
353,left,bill_oreilly,0.0132220709017
354,left,even_worse,0.0132050321506
355,left,last_summer,0.013196512775
356,left,latin_america,0.0131539158971
357,left,told_cnn,0.0131198383947
358,left,police_chief,0.0131027996436
359,left,civil_rights_movement,0.013094280268
360,left,15_percent,0.0130857608924
361,left,running_mate,0.0130431640145
362,left,voting_rights_act,0.012992047761
363,left,anything_else,0.0129579702587
364,left,star_wars,0.0128812958785
365,left,north_america,0.0128131408738
366,left,north_korea,0.0127705439959
367,left,facebook_post,0.0127535052448
368,left,right_wing,0.0127023889913
369,left,working_class,0.0126427533622
370,left,public_safety,0.0126342339866
371,left,climate_action,0.0126342339866
372,left,new_mexico,0.0126171952355
373,left,goldman_sachs,0.0125575596064
374,left,bill_cosby,0.0125234821041
375,left,bad_news,0.0125064433529
376,left,5_percent,0.0124468077238
377,left,presidential_race,0.0124382883483
378,left,tax_cuts,0.0124042108459
379,left,air_pollution,0.0123956914704
380,left,bush_administration,0.0123275364657
381,left,town_hall,0.0123190170901
382,left,thus_far,0.0123190170901
383,left,child_care,0.0123104977145
384,left,15_million,0.012301978339
385,left,four_times,0.012301978339
386,left,capitol_hill,0.0122849395878
387,left,caitlyn_jenner,0.0122849395878
388,left,democratic_nomination,0.0122764202122
389,left,citizens_united,0.0122253039587
390,left,cold_war,0.0122167845832
391,left,media_outlets,0.012199745832
392,left,sunday_night,0.0121401102029
393,left,10_million,0.0121145520762
394,left,michelle_obama,0.0121060327006
395,left,democratic_nominee,0.012037877696
396,left,public_opinion,0.0120208389448
397,left,saturday_night,0.0119952808181
398,left,young_woman,0.0119952808181
399,left,parking_lot,0.0119867614425
400,left,public_lands,0.0119697226913
401,left,constitutional_rights,0.0119612033157
402,left,doesnt_matter,0.0119526839401
403,left,super_pacs,0.0118930483111
404,left,large_part,0.0118589708088
405,left,whole_lot,0.0118248933064
406,left,ive_seen,0.0118078545553
407,left,theres_nothing,0.0117908158041
408,left,voter_fraud,0.0117822964285
409,left,put_together,0.0117822964285
410,left,martin_omalley,0.0117737770529
411,left,look_forward,0.0117652576774
412,left,much_money,0.011731180175
413,left,dont_understand,0.0117141414239
414,left,5_million,0.0116800639216
415,left,six_years,0.0116800639216
416,left,senator_sanders,0.0116800639216
417,left,united_kingdom,0.0116800639216
418,left,silicon_valley,0.0116459864192
419,left,100_million,0.0116374670436
420,left,black_lives,0.0116204282925
421,left,elizabeth_warren,0.0116119089169
422,left,super_bowl,0.0116033895413
423,left,sandra_bland,0.0116033895413
424,left,months_ago,0.011569312039
425,left,john_mccain,0.011569312039
426,left,state_legislature,0.0115011570344
427,left,republican_presidential_candidates,0.0114841182832
428,left,best_friend,0.0114585601564
429,left,weeks_ago,0.0114415214053
430,left,political_revolution,0.0114415214053
431,left,daily_news,0.0114415214053
432,left,homeland_security,0.0113733664006
433,left,background_checks,0.0113733664006
434,left,medical_marijuana,0.0113563276495
435,left,police_departments,0.0112540951425
436,left,study_found,0.0112540951425
437,left,photo_credit_getty_see,0.0112432903295
438,left,oval_office,0.0112285370158
439,left,three_months,0.0111944595134
440,left,40_years,0.0111348238844
441,left,rights_reserved,0.0111348238844
442,left,nt_like,0.0111177851332
443,left,reproductive_rights,0.0111092657576
444,left,trans_women,0.0110581495041
445,left,advocacy_group,0.0110496301286
446,left,charter_school,0.0110240720018
447,left,next_month,0.0109814751239
448,left,climate_science,0.0109559169972
449,left,nearly_every,0.0109559169972
450,left,almost_every,0.0109133201193
451,left,criminal_justice,0.0109048007437
452,left,20th_century,0.0108792426169
453,left,whats_happening,0.0108622038658
454,left,trump_supporter,0.0108451651146
455,left,power_plants,0.0107855294855
456,left,republican_national_committee,0.0107855294855
457,left,new_yorks,0.0107855294855
458,left,left_behind,0.01077701011
459,left,friday_night,0.01077701011
460,left,freddie_gray,0.0107429326076
461,left,media_coverage,0.0107258938565
462,left,behind_bars,0.0107258938565
463,left,ku_klux_klan,0.0107173744809
464,left,food_stamps,0.0107088551053
465,left,come_forward,0.0106577388518
466,left,new_york_state,0.0106577388518
467,left,daily_show,0.0106407001007
468,left,blog_post,0.0106407001007
469,left,senate_republicans,0.0106236613495
470,left,almost_certainly,0.0106151419739
471,left,seven_years,0.0106151419739
472,left,nearly_half,0.0106066225983
473,left,private_sector,0.0105640257204
474,left,disease_control,0.0105640257204
475,left,republican_nomination,0.0105469869693
476,left,support_iframes,0.0105469869693
477,left,open_letter,0.0105384675937
478,left,southern_poverty_law,0.0105384675937
479,left,baton_rouge,0.0105214288425
480,left,1_billion,0.0105214288425
481,left,gop_candidates,0.0104788319646
482,left,one_reason,0.0104532738379
483,left,take_advantage,0.0104277157111
484,left,sexual_abuse,0.01041067696
485,left,big_banks,0.0104021575844
486,left,national_anthem,0.0103936382088
487,left,held_accountable,0.0103851188332
488,left,nt_really,0.0103851188332
489,left,cant_afford,0.0103595607065
490,left,south_dakota,0.0103510413309
491,left,two_hours,0.0103510413309
492,left,years_old,0.0103425219553
493,left,two_months,0.0102743669507
494,left,nt_need,0.0102743669507
495,left,early_voting,0.0102743669507
496,left,developing_countries,0.0102573281995
497,left,gop_nominee,0.0102573281995
498,left,far_less,0.0102573281995
499,left,hate_crimes,0.0102488088239
500,left,michael_brown,0.0102488088239
501,left,radio_show,0.0102317700728
502,left,college_students,0.0102317700728
503,left,roger_ailes,0.0102232506972
504,left,sen_sanders,0.0101721344437
505,left,going_forward,0.0101721344437
506,left,international_law,0.0101636150681
507,left,transgender_students,0.0101636150681
508,left,democratic_national_committee,0.010146576317
509,left,republican_primary,0.0101295375658
510,left,future_generations,0.0101295375658
511,left,75_percent,0.0101295375658
512,left,pregnant_women,0.0101210181902
513,left,sean_hannity,0.0101039794391
514,left,el_nio,0.0100869406879
515,left,american_civil_liberties,0.01004434381
516,left,abortion_providers,0.0100187856833
517,left,constitutional_right,0.0100187856833
518,left,air_force,0.0100187856833
519,left,catholic_church,0.0100017469321
520,left,got_ta,0.0100017469321
521,left,sound_like,0.00996766942977
522,left,nt_mean,0.00995915005419
523,left,monday_morning,0.00994211130303
524,left,last_fall,0.00994211130303
525,left,donald_j_trump,0.00993359192745
526,left,fatally_shot,0.00993359192745
527,left,election_cycle,0.00991655317629
528,left,bobby_jindal,0.00990803380071
529,left,elementary_school,0.00990803380071
530,left,public_service,0.00989099504954
531,left,medical_care,0.00989099504954
532,left,paris_agreement,0.00989099504954
533,left,two_decades,0.00988247567396
534,left,right-wing_media,0.00987395629838
535,left,doesnt_seem,0.0098654369228
536,left,featured_image,0.0098654369228
537,left,sea_level_rise,0.00977172379141
538,left,least_two,0.00977172379141
539,left,fair_share,0.00976320441583
540,left,cell_phone,0.00975468504025
541,left,womens_rights,0.00974616566467
542,left,conspiracy_theory,0.0097291269135
543,left,make_sense,0.0096865300356
544,left,go_ahead,0.00967801066002
545,left,ever_seen,0.00967801066002
546,left,first_step,0.00966949128444
547,left,35_percent,0.00962689440653
548,left,lives_matter,0.00961837503095
549,left,san_bernardino,0.00960985565537
550,left,rick_santorum,0.00955873940188
551,left,heart_disease,0.00953318127514
552,left,new_yorkers,0.00952466189956
553,left,al_qaeda,0.00951614252398
554,left,immigration_reform,0.00948206502166
555,left,roland_martin,0.00948206502166
556,left,twitter_account,0.00947354564607
557,left,determine_whether,0.00947354564607
558,left,25_years,0.00946502627049
559,left,greenhouse_gases,0.00946502627049
560,left,school_districts,0.00944798751933
561,left,went_viral,0.00943946814375
562,left,state_hillary_clinton,0.00943094876817
563,left,per_day,0.00940539064143
564,left,white_male,0.00939687126585
565,left,everything_else,0.00938835189026
566,left,mentally_ill,0.00937983251468
567,left,taylor_swift,0.00937983251468
568,left,stephen_colbert,0.0093713131391
569,left,past_decade,0.0093713131391
570,left,real_estate_mogul,0.00936279376352
571,left,racial_justice,0.00934575501236
572,left,wells_fargo,0.00934575501236
573,left,poll_numbers,0.00934575501236
574,left,jay_z,0.00934575501236
575,left,soviet_union,0.00931167751004
576,left,past_few_years,0.00931167751004
577,left,alton_sterling,0.00930315813445
578,left,school_board,0.00929463875887
579,left,dakota_access_pipeline,0.00927760000771
580,left,martin_luther_king_jr,0.00927760000771
581,left,50_years,0.00926908063213
582,left,middle_school,0.00925204188097
583,left,high_levels,0.00925204188097
584,left,study_published,0.00925204188097
585,left,federal_funding,0.00924352250539
586,left,corporate_media,0.00922648375423
587,left,25_million,0.00922648375423
588,left,title_ix,0.00921796437864
589,left,law_firm,0.00920944500306
590,left,decade_ago,0.00918388687632
591,left,tuesday_morning,0.00917536750074
592,left,jesus_christ,0.00917536750074
593,left,vietnam_war,0.00915832874958
594,left,abortion_clinics,0.009149809374
595,left,district_attorney,0.00912425124725
596,left,cbs_news,0.00912425124725
597,left,tampa_bay_times,0.00910721249609
598,left,past_week,0.00910721249609
599,left,west_bank,0.00909017374493
600,left,equal_rights,0.00908165436935
601,left,multiple_times,0.00907313499377
602,left,melania_trump,0.00904757686702
603,left,wednesday_morning,0.00904757686702
604,left,nicki_minaj,0.00903905749144
605,left,phone_call,0.0090134993647
606,left,pretty_good,0.00900497998912
607,left,decide_whether,0.00899646061354
608,left,david_duke,0.00899646061354
609,left,republican_leaders,0.00897942186238
610,left,phone_calls,0.00896238311121
611,left,south_florida,0.00896238311121
612,left,fetal_tissue,0.00893682498447
613,left,recent_weeks,0.00891978623331
614,left,student_debt,0.00890274748215
615,left,hb_2,0.00889422810657
616,left,sexual_violence,0.00888570873099
617,left,24_hours,0.0088771893554
618,left,flint_michigan,0.00886015060424
619,left,breast_cancer,0.00886015060424
620,left,issue_marriage_licenses,0.0088345924775
621,left,rolling_stone,0.0088345924775
622,left,democratic_convention,0.0088345924775
623,left,solar_panels,0.00880903435076
624,left,zika_virus,0.00880051497518
625,left,eric_garner,0.00879199559959
626,left,thursday_morning,0.00875791809727
627,left,little_girl,0.00874939872169
628,left,reality_show,0.00873235997053
629,left,pay_attention,0.00873235997053
630,left,source_instagram,0.00871684276879
631,left,american_dream,0.00871532121937
632,left,muhammad_ali,0.00871532121937
633,left,sen_ted_cruz,0.00868124371704
634,left,tar_sands,0.00867272434146
635,left,gun_owners,0.00867272434146
636,left,long_term,0.00867272434146
637,left,solar_power,0.00866420496588
638,left,nt_see,0.00866420496588
639,left,found_guilty,0.0086556855903
640,left,local_governments,0.00864716621472
641,left,environmental_groups,0.00864716621472
642,left,last_decade,0.00864716621472
643,left,vladimir_putin,0.00863864683914
644,left,bay_area,0.00863864683914
645,left,recent_interview,0.00863012746356
646,left,obama_administrations,0.00862160808797
647,left,campaign_manager,0.00862160808797
648,left,takes_place,0.00861308871239
649,left,rick_perry,0.00860456933681
650,left,state_legislatures,0.00859604996123
651,left,criminal_justice_reform,0.00859604996123
652,left,abortion_rights,0.00859604996123
653,left,paris_attacks,0.00858753058565
654,left,natural_resources,0.00857901121007
655,left,war_crimes,0.00856197245891
656,left,source_getty_images,0.00856118486221
657,left,next_generation,0.00854493370775
658,left,financial_crisis,0.00853641433216
659,left,opened_fire,0.00853641433216
660,left,super_tuesday,0.00852789495658
661,left,nt_believe,0.008519375581
662,left,recent_months,0.00851085620542
663,left,political_parties,0.00851085620542
664,left,trump_tower,0.00849381745426
665,left,gay_couples,0.00849381745426
666,left,ive_got,0.00846825932752
667,left,like_donald_trump,0.00846825932752
668,left,much_time,0.00846825932752
669,left,environmental_protection_agency,0.00845973995194
670,left,democratic_debate,0.00845122057635
671,left,3_million,0.00845122057635
672,left,im_sorry,0.00845122057635
673,left,white_nationalist,0.00843418182519
674,left,trade_deals,0.00841714307403
675,left,glenn_beck,0.00841714307403
676,left,moving_forward,0.00840010432287
677,left,human_rights_campaign,0.00840010432287
678,left,track_record,0.00839158494729
679,left,amy_goodman_well,0.00838157958538
680,left,clean_water,0.00836602682054
681,left,never_mind,0.00836602682054
682,left,found_dead,0.00835750744496
683,left,20_million,0.00835750744496
684,left,friday_morning,0.00835750744496
685,left,national_review,0.00835750744496
686,left,worlds_largest,0.00835750744496
687,left,best_known,0.00834898806938
688,left,civil_liberties,0.00833194931822
689,left,american_citizens,0.00832342994264
690,left,terrorist_attack,0.00831491056706
691,left,republican_presidential_nominee_donald,0.0082978718159
692,left,bottled_water,0.00828935244031
693,left,12_percent,0.00828935244031
694,left,civil_disobedience,0.00827231368915
695,left,kim_kardashian,0.00825527493799
696,left,public_interest,0.00825527493799
697,left,democratic_candidates,0.00825527493799
698,left,top_10,0.00825527493799
699,left,tax_breaks,0.00823823618683
700,left,philando_castile,0.00822971681125
701,left,affirmative_action,0.00822971681125
702,left,12_years,0.00822119743567
703,left,jon_stewart,0.00821267806009
704,left,climate_crisis,0.0082041586845
705,left,thats_exactly,0.0082041586845
706,left,think_tank,0.00818711993334
707,left,gun_laws,0.00817860055776
708,left,45_percent,0.00817860055776
709,left,far_away,0.00817008118218
710,left,fox_friends,0.0081615618066
711,left,east_coast,0.00814452305544
712,left,public_relations,0.00814452305544
713,left,north_carolinas,0.00813600367986
714,left,paying_attention,0.00811896492869
715,left,wasserman_schultz,0.00811896492869
716,left,student_loans,0.00810192617753
717,left,ive_never,0.00805932929963
718,left,presidential_debate,0.00805080992405
719,left,republican_governor,0.00805080992405
720,left,general_public,0.00804229054847
721,left,passed_away,0.00804229054847
722,left,pop_culture,0.00804229054847
723,left,world_health_organization,0.00803377117288
724,left,newt_gingrich,0.0080252517973
725,left,sierra_club,0.0080252517973
726,left,marriage_licenses,0.00801673242172
727,left,southern_california,0.00801673242172
728,left,criminal_charges,0.00800821304614
729,left,campaign_finance,0.00799969367056
730,left,global_economy,0.00799117429498
731,left,family_member,0.00799117429498
732,left,family_research_council,0.0079826549194
733,left,wan_na,0.0079826549194
734,left,hillsborough_county,0.00797413554382
735,left,regime_change,0.00797413554382
736,left,credit_card,0.00796561616824
737,left,white_privilege,0.00795709679266
738,left,senate_majority_leader_mitch,0.00794857741707
739,left,national_rifle_association,0.00794005804149
740,left,special_interests,0.00794005804149
741,left,economic_inequality,0.00793153866591
742,left,green_party,0.00789746116359
743,left,staff_writer,0.00787190303685
744,left,republican_convention,0.00786338366126
745,left,president_george_w,0.00786338366126
746,left,oil_industry,0.00785486428568
747,left,great_recession,0.00785486428568
748,left,unemployment_rate,0.00783782553452
749,left,law_professor,0.00783782553452
750,left,marriage_license,0.00782930615894
751,left,constitutional_amendment,0.00782078678336
752,left,pinellas_county,0.00781226740778
753,left,human_rights_watch,0.00781226740778
754,left,chris_brown,0.00781226740778
755,left,rush_limbaugh,0.0078037480322
756,left,2_percent,0.00778670928104
757,left,climate_scientists,0.00778670928104
758,left,sexually_assaulted,0.00778670928104
759,left,democracy_now_democracynoworg,0.00778289532928
760,left,liberty_counsel,0.00777818990545
761,left,gop_debate,0.00777818990545
762,left,95_percent,0.00776115115429
763,left,nt_make,0.00776115115429
764,left,ice_cream,0.00775263177871
765,left,water_supply,0.00775263177871
766,left,walk_away,0.00773559302755
767,left,sunday_morning,0.00772707365197
768,left,12_million,0.00772707365197
769,left,saturday_night_live,0.00771855427639
770,left,trayvon_martin,0.00771003490081
771,left,nothing_else,0.00770151552523
772,left,executive_producer,0.00769299614964
773,left,new_york_post,0.00769299614964
774,left,researchers_found,0.00769299614964
775,left,vermont_senator,0.00768447677406
776,left,days_later,0.00768447677406
777,left,almost_always,0.00767595739848
778,left,recent_study,0.00765891864732
